ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0051898,negative regulation of protein kinase B signaling,1/90,64/18866,0.264022017,0.333727649,0.227661509,AKT1,1
GO:0051926,negative regulation of calcium ion transport,1/90,64/18866,0.264022017,0.333727649,0.227661509,YWHAE,1
GO:1900449,regulation of glutamate receptor signaling pathway,1/90,64/18866,0.264022017,0.333727649,0.227661509,APP,1
GO:0048193,Golgi vesicle transport,3/90,374/18866,0.264398405,0.334052391,0.227883041,AP1G2/CSNK1D/HTT,3
GO:0030100,regulation of endocytosis,2/90,210/18866,0.264895041,0.334528697,0.228207966,APOC1/EEF2K,2
GO:0006402,mRNA catabolic process,3/90,376/18866,0.266977946,0.336962007,0.229867915,AKT1/HSPA8/YWHAB,3
GO:0010573,vascular endothelial growth factor production,1/90,65/18866,0.267544941,0.336962007,0.229867915,HIF1A,1
GO:0030837,negative regulation of actin filament polymerization,1/90,65/18866,0.267544941,0.336962007,0.229867915,AVIL,1
GO:0035773,insulin secretion involved in cellular response to glucose stimulus,1/90,65/18866,0.267544941,0.336962007,0.229867915,HIF1A,1
GO:0048247,lymphocyte chemotaxis,1/90,65/18866,0.267544941,0.336962007,0.229867915,CCL1,1
GO:0090307,mitotic spindle assembly,1/90,65/18866,0.267544941,0.336962007,0.229867915,CLASP1,1
GO:0016051,carbohydrate biosynthetic process,2/90,213/18866,0.270202191,0.33984714,0.231836088,AKT1/GSK3B,2
GO:0030073,insulin secretion,2/90,213/18866,0.270202191,0.33984714,0.231836088,ANXA1/HIF1A,2
GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,1/90,66/18866,0.271051188,0.33984714,0.231836088,CLCF1,1
GO:0016444,somatic cell DNA recombination,1/90,66/18866,0.271051188,0.33984714,0.231836088,CLCF1,1
GO:0016445,somatic diversification of immunoglobulins,1/90,66/18866,0.271051188,0.33984714,0.231836088,CLCF1,1
GO:0046365,monosaccharide catabolic process,1/90,66/18866,0.271051188,0.33984714,0.231836088,ALDH1A1,1
GO:0048207,"vesicle targeting, rough ER to cis-Golgi",1/90,66/18866,0.271051188,0.33984714,0.231836088,CSNK1D,1
GO:0048208,COPII vesicle coating,1/90,66/18866,0.271051188,0.33984714,0.231836088,CSNK1D,1
GO:0150116,regulation of cell-substrate junction organization,1/90,66/18866,0.271051188,0.33984714,0.231836088,CLASP1,1
GO:1905818,regulation of chromosome separation,1/90,66/18866,0.271051188,0.33984714,0.231836088,CDK5RAP2,1
GO:0006006,glucose metabolic process,2/90,214/18866,0.271971212,0.340695121,0.232414562,AKT1/GSK3B,2
GO:0050870,positive regulation of T cell activation,2/90,214/18866,0.271971212,0.340695121,0.232414562,AKT1/ANXA1,2
GO:0070374,positive regulation of ERK1 and ERK2 cascade,2/90,215/18866,0.273740154,0.342757488,0.233821462,APP/CCL1,2
GO:0031060,regulation of histone methylation,1/90,67/18866,0.274540837,0.342838848,0.233876964,CTNNB1,1
GO:0043550,regulation of lipid kinase activity,1/90,67/18866,0.274540837,0.342838848,0.233876964,EEF1A2,1
GO:0045670,regulation of osteoclast differentiation,1/90,67/18866,0.274540837,0.342838848,0.233876964,CTNNB1,1
GO:0051965,positive regulation of synapse assembly,1/90,67/18866,0.274540837,0.342838848,0.233876964,EEF2K,1
GO:0072678,T cell migration,1/90,67/18866,0.274540837,0.342838848,0.233876964,APP,1
GO:1903672,positive regulation of sprouting angiogenesis,1/90,67/18866,0.274540837,0.342838848,0.233876964,ANXA1,1
GO:0010810,regulation of cell-substrate adhesion,2/90,217/18866,0.27727764,0.345325208,0.235573104,CLASP1/GSK3B,2
GO:0002637,regulation of immunoglobulin production,1/90,68/18866,0.278013964,0.345325208,0.235573104,CLCF1,1
GO:0032642,regulation of chemokine production,1/90,68/18866,0.278013964,0.345325208,0.235573104,HIF1A,1
GO:0034381,plasma lipoprotein particle clearance,1/90,68/18866,0.278013964,0.345325208,0.235573104,APOC1,1
GO:0042446,hormone biosynthetic process,1/90,68/18866,0.278013964,0.345325208,0.235573104,HIF1A,1
GO:0051148,negative regulation of muscle cell differentiation,1/90,68/18866,0.278013964,0.345325208,0.235573104,HDAC5,1
GO:0071479,cellular response to ionizing radiation,1/90,68/18866,0.278013964,0.345325208,0.235573104,HSF1,1
GO:0072577,endothelial cell apoptotic process,1/90,68/18866,0.278013964,0.345325208,0.235573104,HIPK1,1
GO:0098840,protein transport along microtubule,1/90,68/18866,0.278013964,0.345325208,0.235573104,HSPB11,1
GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,1/90,68/18866,0.278013964,0.345325208,0.235573104,YWHAE,1
GO:0099118,microtubule-based protein transport,1/90,68/18866,0.278013964,0.345325208,0.235573104,HSPB11,1
GO:1904888,cranial skeletal system development,1/90,68/18866,0.278013964,0.345325208,0.235573104,CTNNB1,1
GO:0006066,alcohol metabolic process,3/90,385/18866,0.27862321,0.345928283,0.235984508,ALDH1A1/APOC1/APP,3
GO:0007601,visual perception,2/90,218/18866,0.279046108,0.346145927,0.236132979,CDH23/PRPH2,2
GO:0071805,potassium ion transmembrane transport,2/90,218/18866,0.279046108,0.346145927,0.236132979,AKAP9/YWHAE,2
GO:0048662,negative regulation of smooth muscle cell proliferation,1/90,69/18866,0.281470648,0.348689381,0.237868066,CTNNBIP1,1
GO:0060038,cardiac muscle cell proliferation,1/90,69/18866,0.281470648,0.348689381,0.237868066,CDK1,1
GO:0071230,cellular response to amino acid stimulus,1/90,69/18866,0.281470648,0.348689381,0.237868066,HSF1,1
GO:0031669,cellular response to nutrient levels,2/90,221/18866,0.284349957,0.351704662,0.239925023,HIGD1A/HSPA8,2
GO:0042445,hormone metabolic process,2/90,221/18866,0.284349957,0.351704662,0.239925023,ALDH1A1/HIF1A,2
GO:0001756,somitogenesis,1/90,70/18866,0.284910965,0.351704662,0.239925023,PSEN1,1
GO:0006879,cellular iron ion homeostasis,1/90,70/18866,0.284910965,0.351704662,0.239925023,HIF1A,1
GO:0006901,vesicle coating,1/90,70/18866,0.284910965,0.351704662,0.239925023,CSNK1D,1
GO:0009880,embryonic pattern specification,1/90,70/18866,0.284910965,0.351704662,0.239925023,CTNNB1,1
GO:0032374,regulation of cholesterol transport,1/90,70/18866,0.284910965,0.351704662,0.239925023,APOC1,1
GO:0050771,negative regulation of axonogenesis,1/90,70/18866,0.284910965,0.351704662,0.239925023,PSEN1,1
GO:0050953,sensory perception of light stimulus,2/90,222/18866,0.286117264,0.352882166,0.24072829,CDH23/PRPH2,2
GO:0097529,myeloid leukocyte migration,2/90,222/18866,0.286117264,0.352882166,0.24072829,ANXA1/CCL1,2
GO:0002699,positive regulation of immune effector process,2/90,223/18866,0.287884188,0.35467868,0.241953832,ANXA1/CLCF1,2
GO:0008406,gonad development,2/90,223/18866,0.287884188,0.35467868,0.241953832,AR/PRKACG,2
GO:0002292,T cell differentiation involved in immune response,1/90,71/18866,0.288334992,0.35467868,0.241953832,ANXA1,1
GO:0015800,acidic amino acid transport,1/90,71/18866,0.288334992,0.35467868,0.241953832,PSEN1,1
GO:0032371,regulation of sterol transport,1/90,71/18866,0.288334992,0.35467868,0.241953832,APOC1,1
GO:0051785,positive regulation of nuclear division,1/90,71/18866,0.288334992,0.35467868,0.241953832,AURKA,1
GO:0033047,regulation of mitotic sister chromatid segregation,1/90,72/18866,0.291742806,0.358555114,0.244598248,CDK5RAP2,1
GO:0061035,regulation of cartilage development,1/90,72/18866,0.291742806,0.358555114,0.244598248,CTNNB1,1
GO:0006631,fatty acid metabolic process,3/90,396/18866,0.292924945,0.3598498,0.245481454,AKT1/ANXA1/APOC1,3
GO:0008037,cell recognition,2/90,226/18866,0.293182304,0.360007784,0.245589227,APP/HSPA1L,2
GO:0040013,negative regulation of locomotion,3/90,397/18866,0.294228116,0.361133368,0.246357075,AKT1/CLASP1/HDAC5,3
GO:0003208,cardiac ventricle morphogenesis,1/90,73/18866,0.295134481,0.361294225,0.246466808,HIF1A,1
GO:0015807,L-amino acid transport,1/90,73/18866,0.295134481,0.361294225,0.246466808,PSEN1,1
GO:0051145,smooth muscle cell differentiation,1/90,73/18866,0.295134481,0.361294225,0.246466808,CTNNB1,1
GO:0051966,"regulation of synaptic transmission, glutamatergic",1/90,73/18866,0.295134481,0.361294225,0.246466808,PSEN1,1
GO:0090114,COPII-coated vesicle budding,1/90,73/18866,0.295134481,0.361294225,0.246466808,CSNK1D,1
GO:1903779,regulation of cardiac conduction,1/90,73/18866,0.295134481,0.361294225,0.246466808,PRKACA,1
GO:0051271,negative regulation of cellular component movement,3/90,400/18866,0.298140135,0.363675043,0.248090949,AKT1/CLASP1/HDAC5,3
GO:0045137,development of primary sexual characteristics,2/90,229/18866,0.298475695,0.363675043,0.248090949,AR/PRKACG,2
GO:0006635,fatty acid beta-oxidation,1/90,74/18866,0.298510094,0.363675043,0.248090949,AKT1,1
GO:0021536,diencephalon development,1/90,74/18866,0.298510094,0.363675043,0.248090949,HAP1,1
GO:0032024,positive regulation of insulin secretion,1/90,74/18866,0.298510094,0.363675043,0.248090949,HIF1A,1
GO:0032481,positive regulation of type I interferon production,1/90,74/18866,0.298510094,0.363675043,0.248090949,CTNNB1,1
GO:0046503,glycerolipid catabolic process,1/90,74/18866,0.298510094,0.363675043,0.248090949,APOC1,1
GO:0048199,"vesicle targeting, to, from or within Golgi",1/90,74/18866,0.298510094,0.363675043,0.248090949,CSNK1D,1
GO:0051881,regulation of mitochondrial membrane potential,1/90,74/18866,0.298510094,0.363675043,0.248090949,AKT1,1
GO:0086003,cardiac muscle cell contraction,1/90,74/18866,0.298510094,0.363675043,0.248090949,AKAP9,1
GO:1903036,positive regulation of response to wounding,1/90,74/18866,0.298510094,0.363675043,0.248090949,ANXA1,1
GO:0009150,purine ribonucleotide metabolic process,3/90,401/18866,0.29944492,0.36465505,0.248759488,APP/HIF1A/PSEN1,3
GO:0098657,import into cell,2/90,230/18866,0.300238946,0.365462818,0.249310529,AKT1/PSEN1,2
GO:0001707,mesoderm formation,1/90,75/18866,0.30186972,0.36649055,0.250011625,PRKACA,1
GO:0030858,positive regulation of epithelial cell differentiation,1/90,75/18866,0.30186972,0.36649055,0.250011625,CTNNB1,1
GO:0032418,lysosome localization,1/90,75/18866,0.30186972,0.36649055,0.250011625,HDAC6,1
GO:0032602,chemokine production,1/90,75/18866,0.30186972,0.36649055,0.250011625,HIF1A,1
GO:0046323,glucose import,1/90,75/18866,0.30186972,0.36649055,0.250011625,AKT1,1
GO:1901983,regulation of protein acetylation,1/90,75/18866,0.30186972,0.36649055,0.250011625,GSK3B,1
GO:0030595,leukocyte chemotaxis,2/90,232/18866,0.303763427,0.368629575,0.251470819,ANXA1/CCL1,2
GO:0033077,T cell differentiation in thymus,1/90,76/18866,0.305213434,0.369907569,0.252342638,CTNNB1,1
GO:0071229,cellular response to acid chemical,1/90,76/18866,0.305213434,0.369907569,0.252342638,HSF1,1
GO:1903524,positive regulation of blood circulation,1/90,76/18866,0.305213434,0.369907569,0.252342638,AKT1,1
GO:0009743,response to carbohydrate,2/90,233/18866,0.30552459,0.369963947,0.252381098,HIF1A/PRKACA,2
GO:0022618,ribonucleoprotein complex assembly,2/90,233/18866,0.30552459,0.369963947,0.252381098,HSP90AA1/HSP90AB1,2
GO:0043547,positive regulation of GTPase activity,3/90,406/18866,0.305973943,0.370347682,0.252642873,ALDH1A1/CCL1/GSK3B,3
GO:0002200,somatic diversification of immune receptors,1/90,77/18866,0.30854131,0.372326933,0.253993074,CLCF1,1
GO:0006342,chromatin silencing,1/90,77/18866,0.30854131,0.372326933,0.253993074,HDAC5,1
GO:0014015,positive regulation of gliogenesis,1/90,77/18866,0.30854131,0.372326933,0.253993074,CLCF1,1
GO:0030500,regulation of bone mineralization,1/90,77/18866,0.30854131,0.372326933,0.253993074,HIF1A,1
GO:0032413,negative regulation of ion transmembrane transporter activity,1/90,77/18866,0.30854131,0.372326933,0.253993074,YWHAE,1
GO:0048332,mesoderm morphogenesis,1/90,77/18866,0.30854131,0.372326933,0.253993074,PRKACA,1
GO:0070830,bicellular tight junction assembly,1/90,77/18866,0.30854131,0.372326933,0.253993074,PRKACA,1
GO:1903039,positive regulation of leukocyte cell-cell adhesion,2/90,235/18866,0.309044596,0.372773379,0.254297629,AKT1/ANXA1,2
GO:0006403,RNA localization,2/90,236/18866,0.310803375,0.374571654,0.255524372,CKAP5/HSF1,2
GO:0044242,cellular lipid catabolic process,2/90,236/18866,0.310803375,0.374571654,0.255524372,AKT1/APOC1,2
GO:0030433,ubiquitin-dependent ERAD pathway,1/90,78/18866,0.311853423,0.374867657,0.255726298,HSP90B1,1
GO:0042310,vasoconstriction,1/90,78/18866,0.311853423,0.374867657,0.255726298,AKT1,1
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",1/90,78/18866,0.311853423,0.374867657,0.255726298,ANXA1,1
GO:0043900,regulation of multi-organism process,1/90,78/18866,0.311853423,0.374867657,0.255726298,AURKA,1
GO:0061045,negative regulation of wound healing,1/90,78/18866,0.311853423,0.374867657,0.255726298,CLASP1,1
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,1/90,78/18866,0.311853423,0.374867657,0.255726298,HIPK1,1
GO:0007492,endoderm development,1/90,79/18866,0.315149845,0.377693514,0.257654035,CTNNB1,1
GO:0010827,regulation of glucose transmembrane transport,1/90,79/18866,0.315149845,0.377693514,0.257654035,AKT1,1
GO:0021675,nerve development,1/90,79/18866,0.315149845,0.377693514,0.257654035,CTNNB1,1
GO:0032272,negative regulation of protein polymerization,1/90,79/18866,0.315149845,0.377693514,0.257654035,AVIL,1
GO:0042246,tissue regeneration,1/90,79/18866,0.315149845,0.377693514,0.257654035,ANXA1,1
GO:0071260,cellular response to mechanical stimulus,1/90,79/18866,0.315149845,0.377693514,0.257654035,AKT1,1
GO:0120192,tight junction assembly,1/90,79/18866,0.315149845,0.377693514,0.257654035,PRKACA,1
GO:0006401,RNA catabolic process,3/90,415/18866,0.317742482,0.379834515,0.259114578,AKT1/HSPA8/YWHAB,3
GO:0009100,glycoprotein metabolic process,3/90,415/18866,0.317742482,0.379834515,0.259114578,CTNNB1/HIF1A/PSEN1,3
GO:0071826,ribonucleoprotein complex subunit organization,2/90,240/18866,0.317829588,0.379834515,0.259114578,HSP90AA1/HSP90AB1,2
GO:0002312,B cell activation involved in immune response,1/90,80/18866,0.318430652,0.379834515,0.259114578,CLCF1,1
GO:0009988,cell-cell recognition,1/90,80/18866,0.318430652,0.379834515,0.259114578,HSPA1L,1
GO:0014032,neural crest cell development,1/90,80/18866,0.318430652,0.379834515,0.259114578,HIF1A,1
GO:0032204,regulation of telomere maintenance,1/90,80/18866,0.318430652,0.379834515,0.259114578,CTNNB1,1
GO:0048678,response to axon injury,1/90,80/18866,0.318430652,0.379834515,0.259114578,CDK1,1
GO:0055021,regulation of cardiac muscle tissue growth,1/90,80/18866,0.318430652,0.379834515,0.259114578,CDK1,1
GO:1901224,positive regulation of NIK/NF-kappaB signaling,1/90,80/18866,0.318430652,0.379834515,0.259114578,APP,1
GO:2000300,regulation of synaptic vesicle exocytosis,1/90,80/18866,0.318430652,0.379834515,0.259114578,GSK3B,1
GO:0009259,ribonucleotide metabolic process,3/90,416/18866,0.319050991,0.380412184,0.259508651,APP/HIF1A/PSEN1,3
GO:0038093,Fc receptor signaling pathway,2/90,241/18866,0.31958376,0.380884992,0.25983119,HSP90AA1/HSP90AB1,2
GO:0006813,potassium ion transport,2/90,242/18866,0.321336918,0.382811258,0.261145245,AKAP9/YWHAE,2
GO:0001960,negative regulation of cytokine-mediated signaling pathway,1/90,81/18866,0.321695916,0.382912635,0.261214402,CCDC3,1
GO:0048194,Golgi vesicle budding,1/90,81/18866,0.321695916,0.382912635,0.261214402,CSNK1D,1
GO:0001558,regulation of cell growth,3/90,420/18866,0.324286088,0.385795415,0.26318097,AKT1/GSK3B/PAFAH1B1,3
GO:0016925,protein sumoylation,1/90,82/18866,0.324945709,0.385795415,0.26318097,CTNNB1,1
GO:0022617,extracellular matrix disassembly,1/90,82/18866,0.324945709,0.385795415,0.26318097,CLASP1,1
GO:0120193,tight junction organization,1/90,82/18866,0.324945709,0.385795415,0.26318097,PRKACA,1
GO:1903533,regulation of protein targeting,1/90,82/18866,0.324945709,0.385795415,0.26318097,HSPA1L,1
GO:1903671,negative regulation of sprouting angiogenesis,1/90,82/18866,0.324945709,0.385795415,0.26318097,HDAC5,1
GO:0001570,vasculogenesis,1/90,83/18866,0.328180104,0.388480767,0.265012857,CTNNB1,1
GO:0014855,striated muscle cell proliferation,1/90,83/18866,0.328180104,0.388480767,0.265012857,CDK1,1
GO:0048041,focal adhesion assembly,1/90,83/18866,0.328180104,0.388480767,0.265012857,CLASP1,1
GO:0048145,regulation of fibroblast proliferation,1/90,83/18866,0.328180104,0.388480767,0.265012857,CTNNB1,1
GO:0055013,cardiac muscle cell development,1/90,83/18866,0.328180104,0.388480767,0.265012857,CDK1,1
GO:0071277,cellular response to calcium ion,1/90,83/18866,0.328180104,0.388480767,0.265012857,EEF2K,1
GO:2001021,negative regulation of response to DNA damage stimulus,1/90,83/18866,0.328180104,0.388480767,0.265012857,HSF1,1
GO:0072330,monocarboxylic acid biosynthetic process,2/90,246/18866,0.328338818,0.388504162,0.265028816,ANXA1/APOC1,2
GO:0014031,mesenchymal cell development,1/90,84/18866,0.331399174,0.391297336,0.266934257,HIF1A,1
GO:0030279,negative regulation of ossification,1/90,84/18866,0.331399174,0.391297336,0.266934257,HIF1A,1
GO:0048144,fibroblast proliferation,1/90,84/18866,0.331399174,0.391297336,0.266934257,CTNNB1,1
GO:0048864,stem cell development,1/90,84/18866,0.331399174,0.391297336,0.266934257,HIF1A,1
GO:0140029,exocytic process,1/90,84/18866,0.331399174,0.391297336,0.266934257,PSEN1,1
GO:0019693,ribose phosphate metabolic process,3/90,427/18866,0.333449228,0.393551727,0.268472152,APP/HIF1A/PSEN1,3
GO:0006970,response to osmotic stress,1/90,85/18866,0.33460299,0.393915773,0.268720496,HSP90AB1,1
GO:0010507,negative regulation of autophagy,1/90,85/18866,0.33460299,0.393915773,0.268720496,AKT1,1
GO:0034502,protein localization to chromosome,1/90,85/18866,0.33460299,0.393915773,0.268720496,CDK1,1
GO:0043297,apical junction assembly,1/90,85/18866,0.33460299,0.393915773,0.268720496,PRKACA,1
GO:0070509,calcium ion import,1/90,85/18866,0.33460299,0.393915773,0.268720496,CTNNB1,1
GO:2000779,regulation of double-strand break repair,1/90,85/18866,0.33460299,0.393915773,0.268720496,HSF1,1
GO:0045785,positive regulation of cell adhesion,3/90,428/18866,0.334758186,0.393932613,0.268731984,AKT1/ANXA1/GSK3B,3
GO:0009791,post-embryonic development,1/90,86/18866,0.337791624,0.397001001,0.270825169,PSEN1,1
GO:0050772,positive regulation of axonogenesis,1/90,86/18866,0.337791624,0.397001001,0.270825169,PAFAH1B1,1
GO:0097756,negative regulation of blood vessel diameter,1/90,86/18866,0.337791624,0.397001001,0.270825169,AKT1,1
GO:0030217,T cell differentiation,2/90,253/18866,0.340546382,0.399220499,0.27233926,ANXA1/CTNNB1,2
GO:0031668,cellular response to extracellular stimulus,2/90,253/18866,0.340546382,0.399220499,0.27233926,HIGD1A/HSPA8,2
GO:0001942,hair follicle development,1/90,87/18866,0.340965147,0.399220499,0.27233926,CTNNB1,1
GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",1/90,87/18866,0.340965147,0.399220499,0.27233926,HTT,1
GO:0009060,aerobic respiration,1/90,87/18866,0.340965147,0.399220499,0.27233926,HIF1A,1
GO:0048013,ephrin receptor signaling pathway,1/90,87/18866,0.340965147,0.399220499,0.27233926,PSEN1,1
GO:0055072,iron ion homeostasis,1/90,87/18866,0.340965147,0.399220499,0.27233926,HIF1A,1
GO:0060420,regulation of heart growth,1/90,87/18866,0.340965147,0.399220499,0.27233926,CDK1,1
GO:0060761,negative regulation of response to cytokine stimulus,1/90,87/18866,0.340965147,0.399220499,0.27233926,CCDC3,1
GO:2000027,regulation of animal organ morphogenesis,2/90,254/18866,0.34228512,0.40059824,0.273279124,AR/CTNNB1,2
GO:0046486,glycerolipid metabolic process,3/90,434/18866,0.342610164,0.400810887,0.273424187,APOC1/AVIL/PAFAH1B1,3
GO:0002028,regulation of sodium ion transport,1/90,88/18866,0.344123629,0.401573317,0.2739443,AKT1,1
GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,1/90,88/18866,0.344123629,0.401573317,0.2739443,HCST,1
GO:0032410,negative regulation of transporter activity,1/90,88/18866,0.344123629,0.401573317,0.2739443,YWHAE,1
GO:0032755,positive regulation of interleukin-6 production,1/90,88/18866,0.344123629,0.401573317,0.2739443,APP,1
GO:0046470,phosphatidylcholine metabolic process,1/90,88/18866,0.344123629,0.401573317,0.2739443,APOC1,1
GO:0050818,regulation of coagulation,1/90,88/18866,0.344123629,0.401573317,0.2739443,PSEN1,1
GO:0090257,regulation of muscle system process,2/90,256/18866,0.345758425,0.403312706,0.275130872,AKAP9/PRKACA,2
GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,1/90,89/18866,0.347267141,0.403893064,0.27552678,GSK3B,1
GO:0014033,neural crest cell differentiation,1/90,89/18866,0.347267141,0.403893064,0.27552678,HIF1A,1
GO:0022404,molting cycle process,1/90,89/18866,0.347267141,0.403893064,0.27552678,CTNNB1,1
GO:0022405,hair cycle process,1/90,89/18866,0.347267141,0.403893064,0.27552678,CTNNB1,1
GO:0043537,negative regulation of blood vessel endothelial cell migration,1/90,89/18866,0.347267141,0.403893064,0.27552678,HDAC5,1
GO:0055006,cardiac cell development,1/90,89/18866,0.347267141,0.403893064,0.27552678,CDK1,1
GO:0061053,somite development,1/90,89/18866,0.347267141,0.403893064,0.27552678,PSEN1,1
GO:0030072,peptide hormone secretion,2/90,257/18866,0.347492941,0.403987635,0.275591294,ANXA1/HIF1A,2
GO:0006029,proteoglycan metabolic process,1/90,90/18866,0.350395754,0.406517231,0.277316928,CTNNB1,1
GO:0032465,regulation of cytokinesis,1/90,90/18866,0.350395754,0.406517231,0.277316928,AURKA,1
GO:0070542,response to fatty acid,1/90,90/18866,0.350395754,0.406517231,0.277316928,AKT1,1
GO:0098773,skin epidermis development,1/90,90/18866,0.350395754,0.406517231,0.277316928,CTNNB1,1
GO:1903351,cellular response to dopamine,1/90,90/18866,0.350395754,0.406517231,0.277316928,GSK3B,1
GO:0006163,purine nucleotide metabolic process,3/90,442/18866,0.353070725,0.40860383,0.278740358,APP/HIF1A/PSEN1,3
GO:0001656,metanephros development,1/90,91/18866,0.353509536,0.40860383,0.278740358,CTNNB1,1
GO:0042475,odontogenesis of dentin-containing tooth,1/90,91/18866,0.353509536,0.40860383,0.278740358,CTNNB1,1
GO:0045682,regulation of epidermis development,1/90,91/18866,0.353509536,0.40860383,0.278740358,CTNNB1,1
GO:0046849,bone remodeling,1/90,91/18866,0.353509536,0.40860383,0.278740358,CTNNB1,1
GO:0051952,regulation of amine transport,1/90,91/18866,0.353509536,0.40860383,0.278740358,PSEN1,1
GO:0060333,interferon-gamma-mediated signaling pathway,1/90,91/18866,0.353509536,0.40860383,0.278740358,HSP90AB1,1
GO:1903350,response to dopamine,1/90,91/18866,0.353509536,0.40860383,0.278740358,GSK3B,1
GO:1904063,negative regulation of cation transmembrane transport,1/90,91/18866,0.353509536,0.40860383,0.278740358,YWHAE,1
GO:0015931,nucleobase-containing compound transport,2/90,261/18866,0.354416162,0.409482474,0.27933975,CKAP5/HSF1,2
GO:0061448,connective tissue development,2/90,262/18866,0.356143131,0.411165992,0.280488208,CTNNB1/HIF1A,2
GO:0003333,amino acid transmembrane transport,1/90,92/18866,0.356608559,0.411165992,0.280488208,PSEN1,1
GO:0031058,positive regulation of histone modification,1/90,92/18866,0.356608559,0.411165992,0.280488208,CTNNB1,1
GO:0031341,regulation of cell killing,1/90,92/18866,0.356608559,0.411165992,0.280488208,HSP90AB1,1
GO:0045582,positive regulation of T cell differentiation,1/90,92/18866,0.356608559,0.411165992,0.280488208,ANXA1,1
GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",2/90,263/18866,0.357868517,0.412448629,0.281363194,ANXA1/PRKACB,2
GO:0043406,positive regulation of MAP kinase activity,2/90,264/18866,0.359592296,0.413868856,0.282332041,CDK1/PSEN1,2
GO:0032677,regulation of interleukin-8 production,1/90,93/18866,0.35969289,0.413868856,0.282332041,ANXA1,1
GO:0051702,interaction with symbiont,1/90,93/18866,0.35969289,0.413868856,0.282332041,HSPA8,1
GO:1903035,negative regulation of response to wounding,1/90,93/18866,0.35969289,0.413868856,0.282332041,CLASP1,1
GO:0030522,intracellular receptor signaling pathway,2/90,265/18866,0.361314443,0.415563629,0.283488177,AR/HDAC6,2
GO:0010660,regulation of muscle cell apoptotic process,1/90,94/18866,0.362762598,0.416714965,0.284273592,HSF1,1
GO:0034308,primary alcohol metabolic process,1/90,94/18866,0.362762598,0.416714965,0.284273592,ALDH1A1,1
GO:0051304,chromosome separation,1/90,94/18866,0.362762598,0.416714965,0.284273592,CDK5RAP2,1
GO:0046883,regulation of hormone secretion,2/90,267/18866,0.364753749,0.418505089,0.285494775,ANXA1/HIF1A,2
GO:0003073,regulation of systemic arterial blood pressure,1/90,95/18866,0.365817753,0.418505089,0.285494775,AR,1
GO:0007589,body fluid secretion,1/90,95/18866,0.365817753,0.418505089,0.285494775,HIF1A,1
GO:0045638,negative regulation of myeloid cell differentiation,1/90,95/18866,0.365817753,0.418505089,0.285494775,CTNNB1,1
GO:0050709,negative regulation of protein secretion,1/90,95/18866,0.365817753,0.418505089,0.285494775,ANXA1,1
GO:0060337,type I interferon signaling pathway,1/90,95/18866,0.365817753,0.418505089,0.285494775,HSP90AB1,1
GO:0070167,regulation of biomineral tissue development,1/90,95/18866,0.365817753,0.418505089,0.285494775,HIF1A,1
GO:0071357,cellular response to type I interferon,1/90,95/18866,0.365817753,0.418505089,0.285494775,HSP90AB1,1
GO:0110149,regulation of biomineralization,1/90,95/18866,0.365817753,0.418505089,0.285494775,HIF1A,1
GO:1903725,regulation of phospholipid metabolic process,1/90,95/18866,0.365817753,0.418505089,0.285494775,APOC1,1
GO:0000045,autophagosome assembly,1/90,96/18866,0.368858422,0.421294178,0.287397429,PSEN1,1
GO:0002690,positive regulation of leukocyte chemotaxis,1/90,96/18866,0.368858422,0.421294178,0.287397429,CCL1,1
GO:0006303,double-strand break repair via nonhomologous end joining,1/90,96/18866,0.368858422,0.421294178,0.287397429,HSF1,1
GO:0035249,"synaptic transmission, glutamatergic",1/90,96/18866,0.368858422,0.421294178,0.287397429,PSEN1,1
GO:0030258,lipid modification,2/90,271/18866,0.371611766,0.42336708,0.288811516,AKT1/APOC1,2
GO:0032651,regulation of interleukin-1 beta production,1/90,97/18866,0.371884674,0.42336708,0.288811516,APP,1
GO:0035710,"CD4-positive, alpha-beta T cell activation",1/90,97/18866,0.371884674,0.42336708,0.288811516,ANXA1,1
GO:0042100,B cell proliferation,1/90,97/18866,0.371884674,0.42336708,0.288811516,CLCF1,1
GO:0042775,mitochondrial ATP synthesis coupled electron transport,1/90,97/18866,0.371884674,0.42336708,0.288811516,CDK1,1
GO:0046634,regulation of alpha-beta T cell activation,1/90,97/18866,0.371884674,0.42336708,0.288811516,ANXA1,1
GO:0048704,embryonic skeletal system morphogenesis,1/90,97/18866,0.371884674,0.42336708,0.288811516,CTNNB1,1
GO:0120162,positive regulation of cold-induced thermogenesis,1/90,97/18866,0.371884674,0.42336708,0.288811516,HSF1,1
GO:0098813,nuclear chromosome segregation,2/90,272/18866,0.373321847,0.424830234,0.289809647,CDK5RAP2/CTNNB1,2
